#Silhouette	HC0	0.4729781099318636
#Silhouette	HC550	0.9959770514805019
#Silhouette	HC560	0.9959770514805019
#Silhouette	HC570	0.9959770514805019
#Silhouette	HC580	0.9959770514805019
#Silhouette	HC590	0.9959770514805019
#Silhouette	HC600	0.9959770514805019
#Silhouette	HC610	0.9959770514805019
#Silhouette	HC620	0.9959770514805019
#Silhouette	HC630	0.9959770514805019
#Silhouette	HC640	0.9959770514805019
#Silhouette	HC650	0.9959770514805019
#Silhouette	HC660	0.9959770514805019
#Silhouette	HC670	0.9959770514805019
#Silhouette	HC680	0.9959770514805019
#Silhouette	HC690	0.9959770514805019
#Silhouette	HC700	0.9959770514805019
#Silhouette	HC710	0.9959770514805019
#Silhouette	HC720	0.9959770514805019
#Silhouette	HC730	0.9959770514805019
#Silhouette	HC740	0.9959770514805019
#Silhouette	HC750	0.9959770514805019
#Silhouette	HC760	0.9959770514805019
#Silhouette	HC770	0.9959770514805019
#Silhouette	HC780	0.9959770514805019
#Silhouette	HC790	0.9959770514805019
#Silhouette	HC800	0.9959770514805019
#Silhouette	HC810	0.9959770514805019
#Silhouette	HC820	0.9959770514805019
#Silhouette	HC830	0.9959770514805019
#Silhouette	HC840	0.9959770514805019
#Silhouette	HC850	0.9959770514805019
#Silhouette	HC860	0.9959770514805019
#Silhouette	HC870	0.9959770514805019
#Silhouette	HC880	0.9959770514805019
#Silhouette	HC890	0.9959770514805019
#Silhouette	HC900	0.9959770514805019
#Silhouette	HC910	0.9959770514805019
#Silhouette	HC920	0.9959770514805019
#Silhouette	HC930	0.9959770514805019
#Silhouette	HC940	0.9959770514805019
#Silhouette	HC950	0.9959770514805019
#Silhouette	HC960	0.9959770514805019
#Silhouette	HC970	0.9959770514805019
#Silhouette	HC980	0.9959770514805019
#Silhouette	HC990	0.9959770514805019
#Silhouette	HC1000	0.9959770514805019
#Silhouette	HC1010	0.9959770514805019
#Silhouette	HC1020	0.9959770514805019
#Silhouette	HC1030	0.9959770514805019
#Silhouette	HC1040	0.9959770514805019
#Silhouette	HC1050	0.9959770514805019
#Silhouette	HC1060	0.9959770514805019
#Silhouette	HC1070	0.9959770514805019
#Silhouette	HC1080	0.9959770514805019
#Silhouette	HC1090	0.9959770514805019
#Silhouette	HC1100	0.9959770514805019
#Silhouette	HC1110	0.9959770514805019
#Silhouette	HC1120	0.9959770514805019
#Silhouette	HC1130	0.9959770514805019
#Silhouette	HC1140	0.9959770514805019
#Silhouette	HC1150	0.9959770514805019
#Silhouette	HC1160	0.9959770514805019
#Silhouette	HC1170	0.9959770514805019
#Silhouette	HC1180	0.9959770514805019
#Silhouette	HC1190	0.9959770514805019
#Silhouette	HC1200	0.9959770514805019
#Silhouette	HC1210	0.9959770514805019
#Silhouette	HC1220	0.9959770514805019
#Silhouette	HC1230	0.9959770514805019
#Silhouette	HC1240	0.9959770514805019
#Silhouette	HC1250	0.9959770514805019
#Silhouette	HC1260	0.9959770514805019
#Silhouette	HC1270	0.9959770514805019
#Silhouette	HC1280	0.9959770514805019
#Silhouette	HC1290	0.9959770514805019
#Silhouette	HC1300	0.9959770514805019
#Silhouette	HC1310	0.9959770514805019
#Silhouette	HC1320	0.9959770514805019
#Silhouette	HC1330	0.9959770514805019
#Silhouette	HC1340	0.9959770514805019
#Silhouette	HC1350	0.9959770514805019
#Silhouette	HC1360	0.9959770514805019
#Silhouette	HC1370	0.9959770514805019
#Silhouette	HC1380	0.9959770514805019
#Silhouette	HC1390	0.9959770514805019
#Silhouette	HC1400	0.9959770514805019
#Silhouette	HC1410	0.9959770514805019
#Silhouette	HC1420	0.9959770514805019
#Silhouette	HC1430	0.9959770514805019
#Silhouette	HC1440	0.9959770514805019
#Silhouette	HC1450	0.9959770514805019
#Silhouette	HC1460	0.9959770514805019
#Silhouette	HC1470	0.9959770514805019
#Silhouette	HC1480	0.9959770514805019
#Silhouette	HC1490	0.9959770514805019
#Silhouette	HC1500	0.9959770514805019
#Silhouette	HC1510	0.9959770514805019
#Silhouette	HC1520	0.9959770514805019
#Silhouette	HC1530	0.9959770514805019
#Silhouette	HC1540	0.9959770514805019
#Silhouette	HC1550	0.9959770514805019
#Silhouette	HC1560	0.9959770514805019
#Silhouette	HC1570	0.9959770514805019
#Silhouette	HC1580	0.9959770514805019
#Silhouette	HC1590	0.9959770514805019
#Silhouette	HC1600	0.9959770514805019
#Silhouette	HC1610	0.9959770514805019
#Silhouette	HC1620	0.9959770514805019
#Silhouette	HC1630	0.9959770514805019
#Silhouette	HC1640	0.9959770514805019
#Silhouette	HC1650	0.9959770514805019
#Silhouette	HC1660	0.9959770514805019
#Silhouette	HC1670	0.9959770514805019
#Silhouette	HC1680	0.9959770514805019
#Silhouette	HC1690	0.9959770514805019
#Silhouette	HC1700	0.9959770514805019
#Silhouette	HC1710	0.9959770514805019
#Silhouette	HC1720	0.9959770514805019
#Silhouette	HC1730	0.9959770514805019
#Silhouette	HC1740	0.9959770514805019
#Silhouette	HC1750	0.9959770514805019
#Silhouette	HC1760	0.9959770514805019
#Silhouette	HC1770	0.9959770514805019
#Silhouette	HC1780	0.9959770514805019
#Silhouette	HC1790	0.9959770514805019
#Silhouette	HC1800	0.9959770514805019
#Silhouette	HC1810	0.9959770514805019
#Silhouette	HC1820	0.9959770514805019
#Silhouette	HC1830	0.9959770514805019
#Silhouette	HC1840	0.9959770514805019
#Silhouette	HC1850	0.9959770514805019
#Silhouette	HC1860	0.9959770514805019
#Silhouette	HC1870	0.9959770514805019
#Silhouette	HC1880	0.9959770514805019
#Silhouette	HC1890	0.9959770514805019
#Silhouette	HC1900	0.9959770514805019
#Silhouette	HC1910	0.9959770514805019
#Silhouette	HC1920	0.9959770514805019
#Silhouette	HC1930	0.9959770514805019
#Silhouette	HC1940	0.9959770514805019
#Silhouette	HC1950	0.9959770514805019
#Silhouette	HC1960	0.9959770514805019
#Silhouette	HC1970	0.9959770514805019
#Silhouette	HC1980	0.9959770514805019
#Silhouette	HC1990	0.9959770514805019
#Silhouette	HC2000	0.9959770514805019
#Silhouette	HC2010	0.9959770514805019
#Silhouette	HC2020	0.9959770514805019
#Silhouette	HC2030	0.8057952205868887
#Silhouette	HC2040	0.8057952205868887
#Silhouette	HC2050	0.8057952205868887
#Silhouette	HC2060	0.8057952205868887
#Silhouette	HC2070	0.8057952205868887
#Silhouette	HC2080	0.8057952205868887
#Silhouette	HC2090	0.8057952205868887
#Silhouette	HC2100	0.8057952205868887
#Silhouette	HC2110	0.8057952205868887
#Silhouette	HC2120	0.8057952205868887
#Silhouette	HC2130	0.8057952205868887
#Silhouette	HC2140	0.8057952205868887
#Silhouette	HC2150	0.8057952205868887
#Silhouette	HC2160	0.8057952205868887
#Silhouette	HC2170	0.8057952205868887
#Silhouette	HC2180	0.8057952205868887
#Silhouette	HC2190	0.8057952205868887
#Silhouette	HC2200	0.8057952205868887
#Silhouette	HC2210	0.8057952205868887
#Silhouette	HC2220	0.8057952205868887
#Silhouette	HC2230	0.8057952205868887
#Silhouette	HC2240	0.8057952205868887
#Silhouette	HC2250	0.8057952205868887
#Silhouette	HC2260	0.8057952205868887
#Silhouette	HC2270	0.8057952205868887
#Silhouette	HC2280	0.8057952205868887
#Silhouette	HC2290	0.8057952205868887
#Silhouette	HC2300	0.8057952205868887
#Silhouette	HC2310	0.8057952205868887
#Silhouette	HC2320	0.8057952205868887
#Silhouette	HC2330	0.8057952205868887
#Silhouette	HC2340	0.8057952205868887
#Silhouette	HC2350	0.8057952205868887
#Silhouette	HC2360	0.8057952205868887
#Silhouette	HC2370	0.0
#Silhouette	HC2380	0.0
#Silhouette	HC2390	0.0
#Silhouette	HC2400	0.0
#Silhouette	HC2410	0.0
#Silhouette	HC2420	0.0
#Silhouette	HC2430	0.0
#Silhouette	HC2440	0.0
#Silhouette	HC2450	0.0
#Silhouette	HC2460	0.0
#Silhouette	HC2470	0.0
#Silhouette	HC2480	0.0
#Silhouette	HC2490	0.0
#Silhouette	HC2500	0.0
#Silhouette	HC2510	0.0

#NMI	HC0	HC10	HC20	HC30	HC40	HC50	HC60	HC70	HC80	HC90	HC100	HC110	HC120	HC130	HC140	HC150	HC160	HC170	HC180	HC190	HC200	HC210	HC220	HC230	HC240	HC250	HC260	HC270	HC280	HC290	HC300	HC310	HC320	HC330	HC340	HC350	HC360	HC370	HC380	HC390	HC400	HC410	HC420	HC430	HC440	HC450	HC460	HC470	HC480	HC490	HC500	HC510	HC520	HC530	HC540	HC550	HC560	HC570	HC580	HC590	HC600	HC610	HC620	HC630	HC640	HC650	HC660	HC670	HC680	HC690	HC700	HC710	HC720	HC730	HC740	HC750	HC760	HC770	HC780	HC790	HC800	HC810	HC820	HC830	HC840	HC850	HC860	HC870	HC880	HC890	HC900	HC910	HC920	HC930	HC940	HC950	HC960	HC970	HC980	HC990	HC1000	HC1010	HC1020	HC1030	HC1040	HC1050	HC1060	HC1070	HC1080	HC1090	HC1100	HC1110	HC1120	HC1130	HC1140	HC1150	HC1160	HC1170	HC1180	HC1190	HC1200	HC1210	HC1220	HC1230	HC1240	HC1250	HC1260	HC1270	HC1280	HC1290	HC1300	HC1310	HC1320	HC1330	HC1340	HC1350	HC1360	HC1370	HC1380	HC1390	HC1400	HC1410	HC1420	HC1430	HC1440	HC1450	HC1460	HC1470	HC1480	HC1490	HC1500	HC1510	HC1520	HC1530	HC1540	HC1550	HC1560	HC1570	HC1580	HC1590	HC1600	HC1610	HC1620	HC1630	HC1640	HC1650	HC1660	HC1670	HC1680	HC1690	HC1700	HC1710	HC1720	HC1730	HC1740	HC1750	HC1760	HC1770	HC1780	HC1790	HC1800	HC1810	HC1820	HC1830	HC1840	HC1850	HC1860	HC1870	HC1880	HC1890	HC1900	HC1910	HC1920	HC1930	HC1940	HC1950	HC1960	HC1970	HC1980	HC1990	HC2000	HC2010	HC2020	HC2030	HC2040	HC2050	HC2060	HC2070	HC2080	HC2090	HC2100	HC2110	HC2120	HC2130	HC2140	HC2150	HC2160	HC2170	HC2180	HC2190	HC2200	HC2210	HC2220	HC2230	HC2240	HC2250	HC2260	HC2270	HC2280	HC2290	HC2300	HC2310	HC2320	HC2330	HC2340	HC2350	HC2360	HC2370	HC2380	HC2390	HC2400	HC2410	HC2420	HC2430	HC2440	HC2450	HC2460	HC2470	HC2480	HC2490	HC2500	HC2510
HC0	0.999	0.838	0.721	0.674	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.549	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.365	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HC10	0.838	0.999	0.877	0.827	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.687	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HC20	0.721	0.877	0.999	0.949	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.803	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.567	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HC30	0.674	0.827	0.949	0.999	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.853	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.610	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HC40	0.549	0.687	0.803	0.853	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HC50	0.549	0.687	0.803	0.853	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
HC60	0.549	0.687	0.803	0.853	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.999	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
